word,guess,solution_w,frequency,negative,neutral,positive,remaining_mean,remaining_median
torrs,1.0,0.0,6.750192000000001e-09,0.0,1.0,0.0,,
spazz,1.0,0.0,6.755261999999999e-09,0.0,1.0,0.0,,
boong,1.0,0.0,6.75758e-09,0.0,1.0,0.0,,
masty,1.0,0.0,6.761566e-09,0.0,1.0,0.0,,
datto,1.0,0.0,6.7627859999999995e-09,0.0,1.0,0.0,,
naggy,1.0,0.0,6.77458e-09,1.0,0.0,0.0,,
simps,1.0,0.0,6.777376e-09,0.0,1.0,0.0,,
sorns,1.0,0.0,6.782576000000001e-09,0.0,1.0,0.0,,
mangs,1.0,0.0,6.783188e-09,0.0,1.0,0.0,,
taxer,1.0,0.0,6.785474000000001e-09,0.0,1.0,0.0,,
yobbo,1.0,0.0,6.786072e-09,0.0,1.0,0.0,,
sayne,1.0,0.0,6.791982e-09,0.0,1.0,0.0,,
ummed,1.0,0.0,6.798781999999999e-09,0.0,1.0,0.0,,
shaps,1.0,0.0,6.809544e-09,0.0,1.0,0.0,,
nakfa,1.0,0.0,6.816528e-09,0.0,1.0,0.0,,
buffe,1.0,0.0,6.816764e-09,0.0,1.0,0.0,,
thurl,1.0,0.0,6.824144e-09,0.0,1.0,0.0,,
botel,1.0,0.0,6.831618e-09,0.0,1.0,0.0,,
hulky,1.0,0.0,6.83341e-09,0.0,1.0,0.0,,
rownd,1.0,0.0,6.837422000000001e-09,0.0,1.0,0.0,,
roily,1.0,0.0,6.839268e-09,0.0,1.0,0.0,,
curfs,1.0,0.0,6.840088e-09,0.0,1.0,0.0,,
kecks,1.0,0.0,6.851312e-09,0.0,1.0,0.0,,
bilks,1.0,0.0,6.859057999999999e-09,0.0,1.0,0.0,,
souce,1.0,0.0,6.8768499999999995e-09,0.0,1.0,0.0,,
moove,1.0,0.0,6.884039999999999e-09,0.0,1.0,0.0,,
seans,1.0,0.0,6.892702000000001e-09,0.0,1.0,0.0,,
obias,1.0,0.0,6.893422000000001e-09,0.0,1.0,0.0,,
erics,1.0,0.0,6.901340000000001e-09,0.0,1.0,0.0,,
caids,1.0,0.0,6.9284959999999985e-09,0.0,1.0,0.0,,
herns,1.0,0.0,6.94358e-09,0.0,1.0,0.0,,
bitou,1.0,0.0,6.9452259999999996e-09,0.0,1.0,0.0,,
fakey,1.0,0.0,6.946328e-09,0.0,1.0,0.0,,
hetes,1.0,0.0,6.946654e-09,0.0,1.0,0.0,,
reast,1.0,0.0,6.9529739999999994e-09,0.0,1.0,0.0,,
bibes,1.0,0.0,6.955676e-09,0.0,1.0,0.0,,
gaper,1.0,0.0,6.967941999999999e-09,0.0,1.0,0.0,,
chivy,1.0,0.0,6.96859e-09,0.0,1.0,0.0,,
lytta,1.0,0.0,6.969324e-09,0.0,1.0,0.0,,
yeggs,1.0,0.0,6.972014e-09,0.0,1.0,0.0,,
fient,1.0,0.0,6.9751300000000005e-09,0.0,1.0,0.0,,
sumos,1.0,0.0,6.97887e-09,0.0,1.0,0.0,,
seils,1.0,0.0,6.981322e-09,0.0,1.0,0.0,,
arars,1.0,0.0,6.981938e-09,0.0,1.0,0.0,,
hylic,1.0,0.0,6.982727999999999e-09,0.0,1.0,0.0,,
motis,1.0,0.0,6.993072000000001e-09,0.0,1.0,0.0,,
lawed,1.0,0.0,7.003703999999999e-09,0.0,1.0,0.0,,
wacke,1.0,0.0,7.005335999999999e-09,0.0,1.0,0.0,,
vaped,1.0,0.0,7.0055779999999995e-09,0.0,1.0,0.0,,
nills,1.0,0.0,7.005867999999999e-09,0.0,1.0,0.0,,
knurl,1.0,0.0,7.008213999999999e-09,0.0,1.0,0.0,,
beths,1.0,0.0,7.016468e-09,0.0,1.0,0.0,,
wheep,1.0,0.0,7.017954e-09,0.0,1.0,0.0,,
algas,1.0,0.0,7.024584000000001e-09,0.0,1.0,0.0,,
drole,1.0,0.0,7.034743999999999e-09,0.0,1.0,0.0,,
aroid,1.0,0.0,7.036852e-09,0.0,1.0,0.0,,
alecs,1.0,0.0,7.039036000000001e-09,0.0,1.0,0.0,,
shend,1.0,0.0,7.039146e-09,0.0,1.0,0.0,,
irids,1.0,0.0,7.042619999999999e-09,0.0,1.0,0.0,,
arsey,1.0,0.0,7.052654000000001e-09,0.0,1.0,0.0,,
atomy,1.0,0.0,7.0530439999999995e-09,0.0,1.0,0.0,,
teind,1.0,0.0,7.053982000000001e-09,0.0,1.0,0.0,,
camis,1.0,0.0,7.055533999999999e-09,0.0,1.0,0.0,,
grogs,1.0,0.0,7.059962000000001e-09,0.0,1.0,0.0,,
muids,1.0,0.0,7.060864e-09,0.0,1.0,0.0,,
cagot,1.0,0.0,7.061081999999999e-09,0.0,1.0,0.0,,
hoast,1.0,0.0,7.066262e-09,0.0,1.0,0.0,,
skran,1.0,0.0,7.067791999999999e-09,0.0,1.0,0.0,,
limbi,1.0,0.0,7.0682640000000014e-09,0.0,1.0,0.0,,
thoft,1.0,0.0,7.073853999999999e-09,0.0,1.0,0.0,,
alant,1.0,0.0,7.081957999999999e-09,0.0,1.0,0.0,,
xerus,1.0,0.0,7.089394e-09,0.0,1.0,0.0,,
manul,1.0,0.0,7.09149e-09,0.0,1.0,0.0,,
thars,1.0,0.0,7.096964e-09,0.0,1.0,0.0,,
gulas,1.0,0.0,7.104138e-09,0.0,1.0,0.0,,
domic,1.0,0.0,7.1052999999999994e-09,0.0,1.0,0.0,,
fezes,1.0,0.0,7.1063360000000005e-09,0.0,1.0,0.0,,
nimbi,1.0,0.0,7.108082000000001e-09,0.0,1.0,0.0,,
soger,1.0,0.0,7.10989e-09,0.0,1.0,0.0,,
indue,1.0,0.0,7.1122359999999986e-09,0.0,1.0,0.0,,
farle,1.0,0.0,7.112958e-09,0.0,1.0,0.0,,
zabra,1.0,0.0,7.1159874e-09,0.0,1.0,0.0,,
luffs,1.0,0.0,7.117072e-09,0.0,1.0,0.0,,
kawau,1.0,0.0,7.129859999999998e-09,0.0,1.0,0.0,,
treif,1.0,0.0,7.135564e-09,0.0,1.0,0.0,,
muras,1.0,0.0,7.16106e-09,0.0,1.0,0.0,,
yarak,1.0,0.0,7.162400000000001e-09,0.0,1.0,0.0,,
pesty,1.0,0.0,7.176248e-09,0.0,1.0,0.0,,
jupes,1.0,0.0,7.179368000000001e-09,0.0,1.0,0.0,,
mesel,1.0,0.0,7.182828000000001e-09,0.0,1.0,0.0,,
cutes,1.0,0.0,7.1884279999999995e-09,0.0,0.0,1.0,,
lours,1.0,0.0,7.207898e-09,0.0,1.0,0.0,,
divos,1.0,0.0,7.213806e-09,0.0,1.0,0.0,,
sonsy,1.0,0.0,7.225408e-09,0.0,1.0,0.0,,
hapus,1.0,0.0,7.230638000000001e-09,0.0,1.0,0.0,,
zoist,1.0,0.0,7.236468e-09,0.0,1.0,0.0,,
groma,1.0,0.0,7.242335999999999e-09,0.0,1.0,0.0,,
krang,1.0,0.0,7.243153999999999e-09,0.0,1.0,0.0,,
drusy,1.0,0.0,7.262098e-09,0.0,1.0,0.0,,
emeer,1.0,0.0,7.263575999999999e-09,0.0,1.0,0.0,,
rewet,1.0,0.0,7.2669740000000015e-09,0.0,1.0,0.0,,
exurb,1.0,0.0,7.280982e-09,0.0,1.0,0.0,,
ziram,1.0,0.0,7.282476e-09,0.0,1.0,0.0,,
fuzed,1.0,0.0,7.289413999999998e-09,0.0,1.0,0.0,,
socko,1.0,0.0,7.292563999999998e-09,0.0,1.0,0.0,,
mothy,1.0,0.0,7.302247999999998e-09,0.0,1.0,0.0,,
porny,1.0,0.0,7.30428e-09,0.0,1.0,0.0,,
pases,1.0,0.0,7.305605999999998e-09,0.0,1.0,0.0,,
jaspe,1.0,0.0,7.308836000000001e-09,0.0,1.0,0.0,,
gloze,1.0,0.0,7.310826e-09,0.0,1.0,0.0,,
lotes,1.0,0.0,7.326572000000001e-09,0.0,1.0,0.0,,
wingy,1.0,0.0,7.328108000000001e-09,0.0,1.0,0.0,,
pisky,1.0,0.0,7.330363999999998e-09,0.0,1.0,0.0,,
crwth,1.0,0.0,7.331579999999999e-09,0.0,1.0,0.0,,
flaks,1.0,0.0,7.334372e-09,0.0,1.0,0.0,,
reamy,1.0,0.0,7.338614e-09,0.0,1.0,0.0,,
dangs,1.0,0.0,7.34451e-09,0.0,1.0,0.0,,
biffo,1.0,0.0,7.346781999999999e-09,0.0,1.0,0.0,,
goffs,1.0,0.0,7.350026e-09,0.0,1.0,0.0,,
seels,1.0,0.0,7.355238e-09,0.0,1.0,0.0,,
motza,1.0,0.0,7.360126e-09,0.0,1.0,0.0,,
boets,1.0,0.0,7.366573999999999e-09,0.0,1.0,0.0,,
seare,1.0,0.0,7.3684580000000014e-09,0.0,1.0,0.0,,
stive,1.0,0.0,7.37907e-09,0.0,1.0,0.0,,
knaur,1.0,0.0,7.381832e-09,0.0,1.0,0.0,,
neper,1.0,0.0,7.385139999999998e-09,0.0,1.0,0.0,,
onery,1.0,0.0,7.392516000000001e-09,0.0,1.0,0.0,,
rahui,1.0,0.0,7.395152000000001e-09,0.0,1.0,0.0,,
skite,1.0,0.0,7.408824e-09,0.0,1.0,0.0,,
pwned,1.0,0.0,7.421155999999999e-09,0.0,1.0,0.0,,
fluyt,1.0,0.0,7.434063999999998e-09,0.0,1.0,0.0,,
festy,1.0,0.0,7.434842e-09,0.0,1.0,0.0,,
ludos,1.0,0.0,7.43873e-09,0.0,1.0,0.0,,
orgia,1.0,0.0,7.443383999999999e-09,0.0,1.0,0.0,,
rakus,1.0,0.0,7.459256e-09,0.0,1.0,0.0,,
tarre,1.0,0.0,7.46168e-09,0.0,1.0,0.0,,
zonda,1.0,0.0,7.462427999999998e-09,0.0,1.0,0.0,,
thymy,1.0,0.0,7.462894e-09,0.0,1.0,0.0,,
almud,1.0,0.0,7.466204e-09,0.0,1.0,0.0,,
stean,1.0,0.0,7.490208e-09,0.0,1.0,0.0,,
mohua,1.0,0.0,7.494766e-09,0.0,1.0,0.0,,
flams,1.0,0.0,7.500458e-09,0.0,1.0,0.0,,
nutsy,1.0,0.0,7.51611e-09,0.0,1.0,0.0,,
ridic,1.0,0.0,7.529263999999999e-09,0.0,1.0,0.0,,
cooze,1.0,0.0,7.533e-09,0.0,1.0,0.0,,
hoing,1.0,0.0,7.544702e-09,0.0,1.0,0.0,,
gaspy,1.0,0.0,7.54476e-09,0.0,1.0,0.0,,
fauld,1.0,0.0,7.545943999999999e-09,0.0,1.0,0.0,,
retox,1.0,0.0,7.548318000000001e-09,0.0,1.0,0.0,,
glode,1.0,0.0,7.552675999999999e-09,0.0,1.0,0.0,,
salpa,1.0,0.0,7.579261999999999e-09,0.0,1.0,0.0,,
misos,1.0,0.0,7.580182e-09,0.0,1.0,0.0,,
jembe,1.0,0.0,7.581094e-09,0.0,1.0,0.0,,
hithe,1.0,0.0,7.581368e-09,0.0,1.0,0.0,,
apeak,1.0,0.0,7.585866e-09,0.0,1.0,0.0,,
cires,1.0,0.0,7.586002e-09,0.0,1.0,0.0,,
updos,1.0,0.0,7.588616000000001e-09,0.0,1.0,0.0,,
lards,1.0,0.0,7.59737e-09,0.0,1.0,0.0,,
omrah,1.0,0.0,7.597728e-09,0.0,1.0,0.0,,
moppy,1.0,0.0,7.600632000000002e-09,0.0,1.0,0.0,,
reech,1.0,0.0,7.631168000000001e-09,0.0,1.0,0.0,,
visie,1.0,0.0,7.634812e-09,0.0,1.0,0.0,,
armet,1.0,0.0,7.63685e-09,0.0,1.0,0.0,,
linky,1.0,0.0,7.647969999999999e-09,0.0,1.0,0.0,,
onces,1.0,0.0,7.656184e-09,0.0,1.0,0.0,,
zebus,1.0,0.0,7.675578e-09,0.0,1.0,0.0,,
chout,1.0,0.0,7.676672000000001e-09,0.0,1.0,0.0,,
spado,1.0,0.0,7.68648e-09,0.0,1.0,0.0,,
abris,1.0,0.0,7.687314e-09,0.0,1.0,0.0,,
fanos,1.0,0.0,7.695894e-09,0.0,1.0,0.0,,
ragus,1.0,0.0,7.696695999999998e-09,0.0,1.0,0.0,,
laevo,1.0,0.0,7.697952e-09,0.0,1.0,0.0,,
ratos,1.0,0.0,7.699148e-09,0.0,1.0,0.0,,
ahigh,1.0,0.0,7.700074e-09,0.0,1.0,0.0,,
poxes,1.0,0.0,7.709816e-09,0.0,1.0,0.0,,
marvy,1.0,0.0,7.722696000000001e-09,0.0,1.0,0.0,,
wived,1.0,0.0,7.736884e-09,0.0,1.0,0.0,,
fleam,1.0,0.0,7.736969999999999e-09,0.0,1.0,0.0,,
cupel,1.0,0.0,7.746871999999999e-09,0.0,1.0,0.0,,
yipes,1.0,0.0,7.746942000000001e-09,0.0,1.0,0.0,,
meril,1.0,0.0,7.750292e-09,0.0,1.0,0.0,,
tikes,1.0,0.0,7.756014000000001e-09,0.0,1.0,0.0,,
hyles,1.0,0.0,7.756582e-09,0.0,1.0,0.0,,
agast,1.0,0.0,7.761402e-09,0.0,1.0,0.0,,
percs,1.0,0.0,7.768036e-09,0.0,1.0,0.0,,
befog,1.0,0.0,7.771773999999999e-09,0.0,1.0,0.0,,
kaiak,1.0,0.0,7.7862836e-09,0.0,1.0,0.0,,
hurds,1.0,0.0,7.789498e-09,0.0,1.0,0.0,,
skelm,1.0,0.0,7.793252e-09,0.0,1.0,0.0,,
gothy,1.0,0.0,7.810194e-09,0.0,1.0,0.0,,
scatt,1.0,0.0,7.81155e-09,0.0,1.0,0.0,,
looie,1.0,0.0,7.811896e-09,0.0,1.0,0.0,,
tubae,1.0,0.0,7.817618e-09,0.0,1.0,0.0,,
botty,1.0,0.0,7.819736e-09,0.0,1.0,0.0,,
pagri,1.0,0.0,7.824778e-09,0.0,1.0,0.0,,
tetri,1.0,0.0,7.831874e-09,0.0,1.0,0.0,,
quins,1.0,0.0,7.865031999999998e-09,0.0,1.0,0.0,,
delfs,1.0,0.0,7.870156e-09,0.0,1.0,0.0,,
fordo,1.0,0.0,7.873654e-09,0.0,1.0,0.0,,
coxed,1.0,0.0,7.895058000000001e-09,0.0,1.0,0.0,,
tavas,1.0,0.0,7.895756e-09,0.0,1.0,0.0,,
pareo,1.0,0.0,7.897122e-09,0.0,1.0,0.0,,
rumpy,1.0,0.0,7.905894e-09,0.0,1.0,0.0,,
tepal,1.0,0.0,7.923714e-09,0.0,1.0,0.0,,
ovels,1.0,0.0,7.924934e-09,0.0,1.0,0.0,,
mucro,1.0,0.0,7.925326000000001e-09,0.0,1.0,0.0,,
shuls,1.0,0.0,7.927486e-09,0.0,1.0,0.0,,
imped,1.0,0.0,7.930308000000001e-09,0.0,1.0,0.0,,
quena,1.0,0.0,7.930514e-09,0.0,1.0,0.0,,
quyte,1.0,0.0,7.934529999999999e-09,0.0,1.0,0.0,,
pight,1.0,0.0,7.938189999999999e-09,0.0,1.0,0.0,,
fanga,1.0,0.0,7.942768e-09,0.0,1.0,0.0,,
ulpan,1.0,0.0,7.947011999999999e-09,0.0,1.0,0.0,,
dazes,1.0,0.0,7.948325999999999e-09,1.0,0.0,0.0,,
airer,1.0,0.0,7.950056000000001e-09,0.0,1.0,0.0,,
swail,1.0,0.0,7.953922000000001e-09,0.0,1.0,0.0,,
dufus,1.0,0.0,7.956122000000001e-09,0.0,1.0,0.0,,
jatos,1.0,0.0,7.956272e-09,0.0,1.0,0.0,,
squit,1.0,0.0,7.970788000000001e-09,0.0,1.0,0.0,,
luaus,1.0,0.0,7.973225999999999e-09,0.0,1.0,0.0,,
slank,1.0,0.0,7.987158e-09,0.0,1.0,0.0,,
podal,1.0,0.0,7.988732e-09,0.0,1.0,0.0,,
freet,1.0,0.0,7.988882e-09,0.0,1.0,0.0,,
adeem,1.0,0.0,7.99255e-09,0.0,1.0,0.0,,
porty,1.0,0.0,7.99645e-09,0.0,1.0,0.0,,
spane,1.0,0.0,7.997888e-09,0.0,1.0,0.0,,
askos,1.0,0.0,7.999808e-09,0.0,1.0,0.0,,
veney,1.0,0.0,8.002748e-09,0.0,1.0,0.0,,
gyppo,1.0,0.0,8.003796000000001e-09,0.0,1.0,0.0,,
pinas,1.0,0.0,8.003866e-09,0.0,1.0,0.0,,
enorm,1.0,0.0,8.008674000000001e-09,0.0,1.0,0.0,,
segol,1.0,0.0,8.009888e-09,0.0,1.0,0.0,,
tushy,1.0,0.0,8.010976e-09,0.0,1.0,0.0,,
guyse,1.0,0.0,8.011773999999998e-09,0.0,1.0,0.0,,
lawny,1.0,0.0,8.013146e-09,0.0,1.0,0.0,,
duars,1.0,0.0,8.018322e-09,0.0,1.0,0.0,,
pluff,1.0,0.0,8.018448e-09,0.0,1.0,0.0,,
hauld,1.0,0.0,8.023093999999999e-09,0.0,1.0,0.0,,
tokos,1.0,0.0,8.030346000000001e-09,0.0,1.0,0.0,,
mopus,1.0,0.0,8.032534000000002e-09,0.0,1.0,0.0,,
chado,1.0,0.0,8.043300000000001e-09,0.0,1.0,0.0,,
erose,1.0,0.0,8.044244e-09,0.0,1.0,0.0,,
kumis,1.0,0.0,8.053658e-09,0.0,1.0,0.0,,
cuber,1.0,0.0,8.055037999999999e-09,0.0,1.0,0.0,,
gadjo,1.0,0.0,8.056396e-09,0.0,1.0,0.0,,
sagum,1.0,0.0,8.062463999999999e-09,0.0,1.0,0.0,,
sient,1.0,0.0,8.068218e-09,0.0,1.0,0.0,,
cepes,1.0,0.0,8.076284e-09,0.0,1.0,0.0,,
krabs,1.0,0.0,8.077132e-09,0.0,1.0,0.0,,
ledes,1.0,0.0,8.08018e-09,0.0,1.0,0.0,,
sicky,1.0,0.0,8.087753999999999e-09,0.0,1.0,0.0,,
naric,1.0,0.0,8.089388e-09,0.0,1.0,0.0,,
racon,1.0,0.0,8.099080000000001e-09,0.0,1.0,0.0,,
sorgo,1.0,0.0,8.102296e-09,0.0,1.0,0.0,,
acidy,1.0,0.0,8.11673e-09,0.0,1.0,0.0,,
pikis,1.0,0.0,8.122918e-09,0.0,1.0,0.0,,
kevel,1.0,0.0,8.130756e-09,0.0,1.0,0.0,,
baffy,1.0,0.0,8.133833999999999e-09,0.0,1.0,0.0,,
betid,1.0,0.0,8.145179999999999e-09,0.0,1.0,0.0,,
breem,1.0,0.0,8.150938000000001e-09,0.0,1.0,0.0,,
munts,1.0,0.0,8.15547e-09,0.0,1.0,0.0,,
plyer,1.0,0.0,8.159975999999999e-09,0.0,1.0,0.0,,
blaes,1.0,0.0,8.188122e-09,0.0,1.0,0.0,,
boxty,1.0,0.0,8.19463e-09,0.0,1.0,0.0,,
glary,1.0,0.0,8.207008e-09,0.0,1.0,0.0,,
boomy,1.0,0.0,8.207936e-09,0.0,1.0,0.0,,
strae,1.0,0.0,8.217678000000001e-09,0.0,1.0,0.0,,
soras,1.0,0.0,8.222364e-09,0.0,1.0,0.0,,
turms,1.0,0.0,8.235061999999999e-09,0.0,1.0,0.0,,
wayed,1.0,0.0,8.235134e-09,0.0,1.0,0.0,,
wavey,1.0,0.0,8.250137999999999e-09,0.0,1.0,0.0,,
indow,1.0,0.0,8.25502e-09,0.0,1.0,0.0,,
frore,1.0,0.0,8.262564000000001e-09,0.0,1.0,0.0,,
coses,1.0,0.0,8.27306e-09,0.0,1.0,0.0,,
gajos,1.0,0.0,8.276224000000001e-09,0.0,1.0,0.0,,
erned,1.0,0.0,8.276858e-09,0.0,1.0,0.0,,
diker,1.0,0.0,8.28415e-09,0.0,1.0,0.0,,
flisk,1.0,0.0,8.2943096e-09,0.0,1.0,0.0,,
ettle,1.0,0.0,8.30533e-09,0.0,1.0,0.0,,
gamic,1.0,0.0,8.305692e-09,0.0,1.0,0.0,,
liney,1.0,0.0,8.317188e-09,0.0,1.0,0.0,,
duked,1.0,0.0,8.322324e-09,0.0,1.0,0.0,,
brios,1.0,0.0,8.3269838e-09,0.0,1.0,0.0,,
alfas,1.0,0.0,8.330604e-09,0.0,1.0,0.0,,
pilea,1.0,0.0,8.336386e-09,0.0,1.0,0.0,,
lidos,1.0,0.0,8.33779e-09,0.0,1.0,0.0,,
tsuba,1.0,0.0,8.344587999999999e-09,0.0,1.0,0.0,,
abrim,1.0,0.0,8.363642000000001e-09,0.0,1.0,0.0,,
crays,1.0,0.0,8.36804e-09,0.0,1.0,0.0,,
jehus,1.0,0.0,8.3694e-09,0.0,1.0,0.0,,
furzy,1.0,0.0,8.37177e-09,0.0,1.0,0.0,,
stogy,1.0,0.0,8.374068e-09,0.0,1.0,0.0,,
tsade,1.0,0.0,8.38395e-09,0.0,1.0,0.0,,
burfi,1.0,0.0,8.384636e-09,0.0,1.0,0.0,,
torsi,1.0,0.0,8.385362e-09,0.0,1.0,0.0,,
arums,1.0,0.0,8.38806e-09,0.0,1.0,0.0,,
trass,1.0,0.0,8.400232e-09,0.0,1.0,0.0,,
japed,1.0,0.0,8.4163e-09,0.0,1.0,0.0,,
poohs,1.0,0.0,8.416344e-09,0.0,1.0,0.0,,
doomy,1.0,0.0,8.42237e-09,1.0,0.0,0.0,,
dowle,1.0,0.0,8.423588000000001e-09,0.0,1.0,0.0,,
capiz,1.0,0.0,8.426164000000001e-09,0.0,1.0,0.0,,
argol,1.0,0.0,8.427671999999999e-09,0.0,1.0,0.0,,
etage,1.0,0.0,8.439924e-09,0.0,1.0,0.0,,
sowne,1.0,0.0,8.44315e-09,0.0,1.0,0.0,,
scrod,1.0,0.0,8.448722e-09,0.0,1.0,0.0,,
coted,1.0,0.0,8.454602e-09,0.0,1.0,0.0,,
bools,1.0,0.0,8.464158e-09,0.0,1.0,0.0,,
estoc,1.0,0.0,8.470891999999999e-09,0.0,1.0,0.0,,
kapas,1.0,0.0,8.483881999999999e-09,0.0,1.0,0.0,,
cohab,1.0,0.0,8.4844e-09,0.0,1.0,0.0,,
naras,1.0,0.0,8.487691999999999e-09,0.0,1.0,0.0,,
shirr,1.0,0.0,8.492523999999999e-09,0.0,1.0,0.0,,
alkie,1.0,0.0,8.494644e-09,0.0,1.0,0.0,,
huzzy,1.0,0.0,8.501854e-09,0.0,1.0,0.0,,
lased,1.0,0.0,8.506587999999999e-09,0.0,1.0,0.0,,
busks,1.0,0.0,8.507384e-09,0.0,1.0,0.0,,
lumas,1.0,0.0,8.507418e-09,0.0,1.0,0.0,,
poons,1.0,0.0,8.510251999999999e-09,0.0,1.0,0.0,,
laics,1.0,0.0,8.510702e-09,0.0,1.0,0.0,,
comby,1.0,0.0,8.517944e-09,0.0,1.0,0.0,,
warks,1.0,0.0,8.52072e-09,0.0,1.0,0.0,,
sayon,1.0,0.0,8.522018000000001e-09,0.0,1.0,0.0,,
trabs,1.0,0.0,8.522112000000001e-09,0.0,1.0,0.0,,
pance,1.0,0.0,8.53264e-09,0.0,1.0,0.0,,
parps,1.0,0.0,8.534269999999999e-09,0.0,1.0,0.0,,
braza,1.0,0.0,8.535376e-09,0.0,1.0,0.0,,
miros,1.0,0.0,8.538102000000001e-09,0.0,1.0,0.0,,
keyer,1.0,0.0,8.569526000000001e-09,0.0,1.0,0.0,,
frape,1.0,0.0,8.572288e-09,0.0,1.0,0.0,,
unmix,1.0,0.0,8.578647999999999e-09,0.0,1.0,0.0,,
kapus,1.0,0.0,8.581044e-09,0.0,1.0,0.0,,
gibus,1.0,0.0,8.582492e-09,0.0,1.0,0.0,,
dited,1.0,0.0,8.605542e-09,0.0,1.0,0.0,,
dulia,1.0,0.0,8.614216e-09,0.0,1.0,0.0,,
tazze,1.0,0.0,8.618863999999999e-09,0.0,1.0,0.0,,
haggs,1.0,0.0,8.627468e-09,0.0,1.0,0.0,,
brens,1.0,0.0,8.64595e-09,0.0,1.0,0.0,,
enate,1.0,0.0,8.651341999999999e-09,0.0,1.0,0.0,,
stens,1.0,0.0,8.652050000000001e-09,0.0,1.0,0.0,,
renay,1.0,0.0,8.652318e-09,0.0,1.0,0.0,,
prial,1.0,0.0,8.655796e-09,0.0,1.0,0.0,,
comae,1.0,0.0,8.663128e-09,0.0,1.0,0.0,,
egads,1.0,0.0,8.666313999999999e-09,0.0,1.0,0.0,,
mihas,1.0,0.0,8.680468e-09,0.0,1.0,0.0,,
lawin,1.0,0.0,8.681856e-09,0.0,1.0,0.0,,
bunns,1.0,0.0,8.706742e-09,0.0,1.0,0.0,,
stewy,1.0,0.0,8.719948000000001e-09,0.0,1.0,0.0,,
rojak,1.0,0.0,8.739828e-09,0.0,1.0,0.0,,
syces,1.0,0.0,8.756354e-09,0.0,1.0,0.0,,
kieve,1.0,0.0,8.763742e-09,0.0,1.0,0.0,,
oxter,1.0,0.0,8.765782e-09,0.0,1.0,0.0,,
wootz,1.0,0.0,8.795906000000001e-09,0.0,1.0,0.0,,
aport,1.0,0.0,8.808386e-09,0.0,1.0,0.0,,
ceili,1.0,0.0,8.8405e-09,0.0,1.0,0.0,,
tikis,1.0,0.0,8.863146e-09,0.0,1.0,0.0,,
bonks,1.0,0.0,8.866596e-09,0.0,1.0,0.0,,
gusle,1.0,0.0,8.885298e-09,0.0,1.0,0.0,,
flamy,1.0,0.0,8.885528000000001e-09,0.0,1.0,0.0,,
gleet,1.0,0.0,8.889732e-09,0.0,1.0,0.0,,
argal,1.0,0.0,8.891206000000001e-09,0.0,1.0,0.0,,
etyma,1.0,0.0,8.897860000000001e-09,0.0,1.0,0.0,,
gumps,1.0,0.0,8.900946e-09,0.0,1.0,0.0,,
elsin,1.0,0.0,8.91185e-09,0.0,1.0,0.0,,
cooms,1.0,0.0,8.917136e-09,0.0,1.0,0.0,,
wanky,1.0,0.0,8.919945999999999e-09,0.0,1.0,0.0,,
ranid,1.0,0.0,8.923970000000001e-09,0.0,1.0,0.0,,
blate,1.0,0.0,8.929454000000001e-09,0.0,1.0,0.0,,
clach,1.0,0.0,8.929536e-09,0.0,1.0,0.0,,
nonis,1.0,0.0,8.933246e-09,0.0,1.0,0.0,,
vined,1.0,0.0,8.94225e-09,0.0,1.0,0.0,,
rigol,1.0,0.0,8.947477999999999e-09,0.0,1.0,0.0,,
skean,1.0,0.0,8.952150000000001e-09,0.0,1.0,0.0,,
gleek,1.0,0.0,8.956468e-09,0.0,1.0,0.0,,
jumar,1.0,0.0,8.959124e-09,0.0,1.0,0.0,,
sades,1.0,0.0,8.97021e-09,0.0,1.0,0.0,,
coapt,1.0,0.0,8.978744e-09,0.0,1.0,0.0,,
troys,1.0,0.0,8.979328e-09,0.0,1.0,0.0,,
trads,1.0,0.0,8.987422e-09,0.0,1.0,0.0,,
hajis,1.0,0.0,8.99072e-09,0.0,1.0,0.0,,
resat,1.0,0.0,8.99422e-09,0.0,1.0,0.0,,
teers,1.0,0.0,9.010824e-09,0.0,1.0,0.0,,
golfs,1.0,0.0,9.025964e-09,0.0,1.0,0.0,,
gutty,1.0,0.0,9.026302e-09,0.0,1.0,0.0,,
sorda,1.0,0.0,9.031718e-09,0.0,1.0,0.0,,
trape,1.0,0.0,9.031762e-09,0.0,1.0,0.0,,
remet,1.0,0.0,9.053086e-09,0.0,1.0,0.0,,
naans,1.0,0.0,9.059624e-09,0.0,1.0,0.0,,
poulp,1.0,0.0,9.065204e-09,0.0,1.0,0.0,,
atilt,1.0,0.0,9.071602e-09,0.0,1.0,0.0,,
jobed,1.0,0.0,9.0855491e-09,0.0,1.0,0.0,,
lazes,1.0,0.0,9.098712e-09,0.0,1.0,0.0,,
mirid,1.0,0.0,9.133378e-09,0.0,1.0,0.0,,
breid,1.0,0.0,9.133848000000002e-09,0.0,1.0,0.0,,
milfs,1.0,0.0,9.13603e-09,0.0,1.0,0.0,,
liefs,1.0,0.0,9.144882e-09,0.0,1.0,0.0,,
haars,1.0,0.0,9.149893600000002e-09,0.0,1.0,0.0,,
zuzim,1.0,0.0,9.151102e-09,0.0,1.0,0.0,,
sards,1.0,0.0,9.160002e-09,0.0,1.0,0.0,,
teloi,1.0,0.0,9.160928e-09,0.0,1.0,0.0,,
